,STATION,NAME,DATE,PRCP,TMAX,TMIN
4488,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-05-19,0.75,65.0,50.0
4489,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-05-20,0.07,72.0,53.0
4490,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-05-21,0.09,85.0,63.0
4491,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-05-22,0.0,83.0,64.0
4492,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-05-23,0.31,83.0,61.0
4493,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-05-24,0.0,82.0,65.0
4494,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-05-25,0.0,87.0,64.0
4495,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-05-26,0.0,88.0,64.0
4496,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-05-27,0.79,93.0,66.0
4497,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-05-28,0.08,93.0,57.0
4498,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-05-29,0.0,,
4499,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-05-30,0.0,88.0,70.0
4500,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-05-31,0.02,81.0,62.0
4501,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-06-01,0.2,82.0,62.0
4502,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-06-02,0.0,87.0,73.0
4503,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-06-03,1.97,88.0,61.0
4504,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-06-04,0.68,66.0,52.0
4505,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-06-05,0.0,76.0,52.0
4506,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-06-06,0.17,82.0,61.0
4507,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-06-07,0.0,72.0,62.0
4508,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-06-08,0.0,79.0,62.0
4509,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-06-09,0.0,85.0,70.0
4510,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-06-10,0.0,87.0,70.0
4511,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-06-11,2.7,74.0,56.0
4512,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-06-12,0.0,71.0,55.0
4513,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-06-13,0.0,80.0,66.0
4514,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-06-14,0.0,80.0,70.0
4515,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-06-15,0.0,87.0,65.0
4516,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-06-16,0.0,87.0,63.0
4517,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-06-17,0.0,88.0,70.0
4518,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-06-18,0.0,94.0,72.0
4519,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-06-19,0.0,95.0,72.0
4520,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-06-20,0.0,91.0,71.0
4521,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-06-21,0.21,89.0,70.0
4522,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-06-22,0.0,86.0,69.0
4523,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-06-23,0.13,73.0,63.0
4524,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-06-24,0.0,80.0,64.0
4525,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-06-25,0.0,91.0,68.0
4526,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-06-26,0.0,84.0,65.0
4527,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-06-27,0.0,86.0,67.0
4528,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-06-28,0.25,78.0,72.0
4529,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-06-29,0.0,91.0,74.0
4530,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-06-30,0.0,94.0,75.0
4531,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-07-01,0.0,98.0,80.0
4532,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-07-02,0.0,99.0,79.0
4533,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-07-03,0.0,101.0,80.0
4534,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-07-04,0.82,101.0,77.0
4535,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-07-05,0.0,95.0,77.0
4536,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-07-06,0.0,95.0,78.0
4537,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-07-07,0.2,85.0,64.0
4538,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-07-08,0.0,79.0,63.0
4539,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-07-09,0.0,84.0,65.0
4540,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-07-10,0.0,91.0,71.0
4541,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-07-11,0.0,96.0,76.0
4542,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-07-12,0.0,96.0,72.0
4543,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-07-13,0.09,87.0,70.0
4544,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-07-14,0.0,90.0,70.0
4545,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-07-15,0.0,92.0,70.0
4546,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-07-16,0.41,89.0,70.0
4547,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-07-17,0.0,97.0,70.0
4548,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-07-18,0.15,94.0,70.0
4549,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-07-19,0.0,88.0,66.0
4550,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-07-20,0.0,89.0,71.0
4551,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-07-21,0.0,87.0,68.0
4552,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-07-23,,88.0,62.0
4553,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-07-24,0.01,87.0,78.0
4554,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-07-25,0.5,86.0,73.0
4555,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-07-26,0.94,85.0,72.0
4556,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-07-27,0.0,89.0,74.0
4557,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-07-28,0.2,92.0,71.0
4558,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-07-29,0.0,88.0,70.0
4559,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-07-30,0.0,88.0,71.0
4560,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-07-31,0.0,80.0,69.0
4561,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-08-01,0.33,82.0,74.0
4562,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-08-02,0.01,90.0,76.0
4563,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-08-03,0.02,91.0,75.0
4564,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-08-04,0.5,91.0,72.0
4565,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-08-05,0.03,90.0,72.0
4566,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-08-06,0.0,96.0,78.0
4567,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-08-07,0.0,96.0,78.0
4568,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-08-08,0.12,94.0,75.0
4569,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-08-09,0.0,94.0,75.0
4570,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-08-10,0.08,89.0,75.0
4571,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-08-11,0.0,93.0,75.0
4572,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-08-12,0.67,93.0,70.0
4573,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-08-13,0.3,89.0,73.0
4574,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-08-14,1.24,84.0,69.0
4575,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-08-15,0.19,84.0,72.0
4576,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-08-16,0.0,91.0,76.0
4577,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-08-17,0.0,93.0,78.0
4578,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-08-18,0.19,94.0,75.0
4579,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-08-19,0.14,91.0,69.0
4580,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-08-20,1.0,92.0,67.0
4581,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-08-21,0.0,77.0,69.0
4582,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-08-22,,82.0,72.0
4583,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-08-23,0.0,85.0,66.0
4584,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-08-24,0.0,82.0,65.0
4585,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-08-25,0.0,87.0,65.0
4586,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-08-26,0.0,87.0,65.0
4587,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-08-27,0.0,87.0,74.0
4588,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-08-28,0.0,93.0,78.0
4589,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-08-29,0.0,97.0,80.0
4590,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-08-30,0.0,98.0,79.0
4591,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-08-31,0.06,98.0,74.0
4592,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-09-01,0.46,98.0,70.0
4593,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-09-02,0.0,98.0,70.0
4594,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-09-03,0.0,91.0,74.0
4595,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-09-04,0.0,97.0,77.0
4596,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-09-05,0.0,97.0,78.0
4597,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-09-06,0.0,96.0,79.0
4598,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-09-07,0.0,96.0,75.0
4599,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-09-08,2.76,86.0,66.0
4600,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-09-09,1.69,70.0,56.0
4601,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-09-10,2.3,62.0,54.0
4602,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-09-11,0.2,69.0,61.0
4603,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-09-12,0.05,76.0,66.0
4604,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-09-13,0.15,84.0,73.0
4605,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-09-14,0.02,77.0,68.0
4606,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-09-15,0.0,75.0,68.0
4607,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-09-16,0.0,79.0,66.0
4608,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-09-17,0.0,87.0,69.0
4609,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-09-18,0.07,81.0,73.0
4610,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-09-19,1.44,83.0,69.0
4611,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-09-20,0.0,86.0,68.0
4612,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-09-21,0.0,74.0,67.0
4613,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-09-22,0.02,78.0,70.0
4614,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-09-23,0.08,76.0,59.0
4615,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-09-24,0.88,62.0,59.0
4616,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-09-25,0.11,68.0,62.0
4617,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-09-26,0.84,82.0,67.0
4618,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-09-27,0.39,86.0,63.0
4619,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-09-28,1.09,73.0,61.0
4620,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-09-29,0.0,73.0,59.0
4621,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-09-30,0.0,78.0,57.0
4622,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-10-01,0.0,77.0,62.0
4623,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-10-02,0.0,82.0,67.0
4624,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-10-03,0.45,83.0,66.0
4625,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-10-04,0.0,83.0,65.0
4626,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-10-05,0.21,84.0,62.0
4627,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-10-06,0.0,69.0,62.0
4628,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-10-07,0.0,71.0,66.0
4629,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-10-08,0.0,81.0,66.0
4630,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-10-09,0.06,73.0,68.0
4631,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-10-10,0.0,82.0,71.0
4632,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-10-11,0.14,85.0,73.0
4633,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-10-12,1.62,83.0,59.0
4634,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-10-13,0.07,64.0,49.0
4635,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-10-14,0.0,57.0,47.0
4636,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-10-16,,69.0,50.0
4637,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-10-17,0.0,59.0,49.0
4638,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-10-18,0.0,66.0,43.0
4639,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-10-19,0.0,54.0,43.0
4640,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-10-20,0.11,62.0,48.0
4641,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-10-21,0.08,66.0,44.0
4642,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-10-22,0.05,51.0,40.0
4643,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-10-23,0.0,55.0,45.0
4644,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-10-24,0.0,68.0,45.0
4645,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-10-25,0.0,56.0,40.0
4646,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-10-26,0.0,54.0,41.0
4647,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-10-27,1.43,49.0,43.0
4648,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-10-28,0.09,56.0,46.0
4649,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-10-29,0.09,56.0,46.0
4650,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-11-01,0.0,72.0,56.0
4651,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-11-02,0.0,73.0,62.0
4652,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-11-03,0.88,73.0,51.0
4653,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-11-04,0.0,59.0,41.0
4654,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-11-05,0.15,58.0,47.0
4655,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-11-06,0.58,55.0,51.0
4656,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-11-07,0.98,64.0,52.0
4657,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-11-08,,,
4658,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-11-09,0.0,58.0,42.0
4659,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-11-10,0.86,52.0,43.0
4660,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-11-11,0.0,45.0,32.0
4661,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-11-12,0.0,48.0,34.0
4662,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-11-13,1.34,50.0,42.0
4663,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-11-14,0.0,50.0,37.0
4664,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-11-15,0.0,44.0,32.0
4665,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-11-16,1.53,39.0,29.0
4666,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-11-17,0.01,44.0,37.0
4667,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-11-18,0.0,49.0,37.0
4668,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-11-19,0.0,49.0,39.0
4669,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-11-20,0.0,53.0,44.0
4670,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-11-21,0.0,50.0,35.0
4671,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-11-22,,48.0,35.0
4672,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-11-23,0.0,36.0,21.0
4673,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-11-24,0.0,36.0,20.0
4674,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-11-25,2.43,50.0,36.0
4675,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-11-26,0.0,59.0,45.0
4676,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-11-27,0.98,54.0,39.0
4677,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-11-30,0.0,46.0,34.0
4678,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-12-01,0.0,44.0,35.0
4679,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-12-03,,,
4680,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-12-04,0.0,57.0,38.0
4681,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-12-05,0.0,43.0,26.0
4682,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-12-06,1.3,34.0,29.0
4683,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-12-07,0.0,40.0,34.0
4684,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-12-08,0.0,40.0,26.0
4685,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-12-09,0.0,38.0,29.0
4686,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-12-10,0.0,40.0,27.0
4687,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-12-11,0.0,44.0,32.0
4688,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-12-12,0.0,43.0,32.0
4689,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-12-13,0.0,44.0,32.0
4690,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-12-14,0.0,50.0,37.0
4691,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-12-15,0.18,53.0,37.0
4692,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-12-16,1.1,53.0,37.0
4693,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-12-17,0.09,45.0,38.0
4694,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-12-18,0.0,48.0,36.0
4695,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-12-19,0.0,42.0,30.0
4696,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-12-20,0.0,45.0,34.0
4697,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-12-21,1.6,65.0,37.0
4698,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-12-22,0.15,62.0,42.0
4699,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-12-23,0.0,46.0,38.0
4700,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-12-26,0.0,47.0,32.0
4701,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-12-27,0.0,46.0,35.0
4702,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-12-28,1.04,55.0,39.0
4703,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-12-29,0.6,60.0,49.0
4704,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-12-30,0.0,51.0,37.0
4705,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2018-12-31,0.0,45.0,36.0
4706,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2019-01-01,1.59,50.0,36.0
4707,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2019-01-01,1.59,50.0,36.0
4708,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2019-01-02,0.0,61.0,36.0
4709,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2019-01-03,0.0,45.0,39.0
4710,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2019-01-04,0.0,46.0,35.0
4711,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2019-01-05,0.5,47.0,35.0
4712,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2019-01-06,0.5,48.0,35.0
4713,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2019-01-07,0.0,52.0,29.0
4714,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2019-01-08,0.08,37.0,29.0
4715,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2019-01-09,0.15,46.0,37.0
4716,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2019-01-10,0.0,47.0,32.0
4717,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2019-01-11,0.0,40.0,25.0
4718,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2019-01-12,0.0,34.0,22.0
4719,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2019-01-13,2.0,40.0,23.0
4720,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2019-01-14,0.0,35.0,21.0
4721,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2019-01-15,0.0,36.0,25.0
4722,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2019-01-16,0.0,39.0,28.0
4723,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2019-01-17,0.0,39.0,25.0
4724,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2019-01-18,0.08,39.0,27.0
4725,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2019-01-19,0.0,37.0,32.0
4726,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2019-01-20,1.35,47.0,32.0
4727,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2019-01-21,0.0,49.0,8.0
4728,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2019-01-22,0.0,19.0,10.0
4729,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2019-01-23,0.0,34.0,13.0
4730,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2019-01-24,0.25,59.0,34.0
4731,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2019-01-25,0.88,60.0,33.0
4732,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2019-01-26,0.0,40.0,25.0
